source,target,source_belief,target_belief,trust,distrust,source_party,target_party
75,1488,-0.396,0.949,0.6143945558,0.7542857143,Democratic,Republican
1445,1488,1.337,0.949,0.8655268208,0.04223602484,Republican,Republican
2219,1488,0.954,0.949,0.7789522134,0.03428571429,Republican,Republican
2702,1488,0.955,0.949,0.8830904793,0.0004842615012,Republican,Republican
1448,1488,1.041,0.949,0.8268757747,0.0380952381,Republican,Republican
1450,1488,0.954,0.949,0.8168214583,0.009752747253,Republican,Republican
2673,1488,1.14,0.949,0.891652113,0.005194805195,Republican,Republican
1857,1488,0.61,0.949,0.4377382127,0.2,Republican,Republican
1314,1488,0.93,0.949,0.7778863962,0.04076792772,Republican,Republican
1421,1932,0.826,0.933,0.9194365663,0.05960591133,Republican,Republican
861,862,1.263,1.444,0.8970353505,0.1660302105,Republican,Republican
1986,862,1.59,1.444,0.780129569,0.2291666667,Republican,Republican
1309,1521,0.376,0.764,0.8222050349,0.118226601,Republican,Republican
2624,1521,0.571,0.764,0.9041673167,0.1801242236,Republican,Republican
2999,762,-0.93,-1.012,0.8777697549,0.04264705882,Democratic,Democratic
1114,762,-0.859,-1.012,0.7529550925,0.075,Democratic,Democratic
459,762,0.654,-1.012,0.6833671104,0.5119565217,Republican,Democratic
2550,762,-1.141,-1.012,0.7094313866,0.075,Democratic,Democratic
1117,762,-1.257,-1.012,0.7730599477,0.0046875,Democratic,Democratic
2489,762,-1.425,-1.012,0.8681682269,0.0009259259259,Democratic,Democratic
941,762,-1.157,-1.012,0.7165451602,0.04935897436,Democratic,Democratic
2915,762,-0.969,-1.012,0.8239040697,0.02336065574,Democratic,Democratic
1111,762,-1.617,-1.012,0.8751285258,0.02026315789,Democratic,Democratic
1776,1775,-0.322,0.876,0.9152122992,0.2413793103,Democratic,Republican
2684,1775,0.826,0.876,0.9605105021,0.02647783251,Republican,Republican
2323,1775,1.201,0.876,0.8759757999,0.1047745358,Republican,Republican
829,659,-1.39,-1.493,0.5440413154,0.007859454461,Democratic,Democratic
2641,659,-1.713,-1.493,0.7588198048,0.05291005291,Democratic,Democratic
902,659,-1.792,-1.493,0.8374034172,0.03072196621,Democratic,Democratic
756,659,-1.242,-1.493,0.8040631175,0.081232493,Democratic,Democratic
82,2921,-1.901,-1.478,0.4302871088,0.200289598,Democratic,Democratic
2636,2336,1.081,0.505,0.9181244683,0.06301575394,Republican,Republican
2420,2336,2.215,0.505,0.7585450561,0.1306521927,Republican,Republican
2750,2336,0.801,0.505,0.9356935296,0.01260298841,Republican,Republican
2417,2336,0.779,0.505,0.911488801,0.04398826979,Republican,Republican
2633,2336,-0.694,0.505,0.9089938653,0.252454418,Democratic,Republican
2404,2336,0.521,0.505,0.9368150725,0.03533026114,Republican,Republican
2668,2336,1.096,0.505,0.9189673667,0.04666206659,Republican,Republican
2635,2336,-0.215,0.505,0.8439328702,0.2741935484,Democratic,Republican
2409,2336,0.974,0.505,0.9338760082,0.05913978495,Republican,Republican
2071,2525,1.01,1.213,0.8861373829,0.04426338502,Republican,Republican
2224,2525,0.934,1.213,0.8949416026,0.01639977576,Republican,Republican
2262,2525,0.682,1.213,0.8646329725,0.01205751479,Republican,Republican
537,1977,-1.276,-0.914,0.774877043,0.03792488987,Democratic,Democratic
490,1977,-1.148,-0.914,0.9065976519,0.008539756594,Democratic,Democratic
1660,2012,-0.579,-0.336,0.962716454,0.05625,Democratic,Democratic
1654,2012,-0.55,-0.336,0.9824675538,0.09838542259,Democratic,Democratic
2575,2012,-0.445,-0.336,0.9189882712,0.07708333333,Democratic,Democratic
970,2012,0.851,-0.336,0.871673788,0.3229166667,Republican,Democratic
1503,2012,-0.807,-0.336,0.9709419887,0.1215277778,Democratic,Democratic
1662,2012,-0.143,-0.336,0.9623261564,0.04375,Democratic,Democratic
1663,2012,-0.747,-0.336,0.8922875349,0.09878355705,Democratic,Democratic
1406,547,1.081,0.671,0.9281170934,0.01630434783,Republican,Republican
553,547,0.976,0.671,0.7516799624,0.1246376812,Republican,Republican
1968,2927,0.008,1.374,0.9528234,0.1818181818,Democratic,Republican
1964,2927,0.872,1.374,0.9393389059,0.00956937799,Republican,Republican
2924,2927,1.247,1.374,0.9523096499,0.006493506494,Republican,Republican
2071,2532,1.01,1.193,0.9355428422,0.02401855391,Republican,Republican
2199,2532,0.92,1.193,0.9272267142,0.001976284585,Republican,Republican
2477,2532,1.265,1.193,0.9497504696,0.04367667357,Republican,Republican
2159,2532,0.993,1.193,0.8244793762,0.008032728141,Republican,Republican
2519,2532,1.026,1.193,0.9544132137,0.02594328296,Republican,Republican
2262,2532,0.682,1.193,0.9152292094,0.008187316319,Republican,Republican
2064,2532,0.327,1.193,0.6456998432,0.511878882,Republican,Republican
2075,2532,0.779,1.193,0.8197394709,0.01669254658,Republican,Republican
